40.101	132.83	93.499
40.946	132.78	93.437
41.79	132.79	93.342
42.627	132.86	93.219
43.46	132.94	93.079
44.294	132.97	92.921
45.123	132.93	92.741
45.932	132.77	92.541
46.706	132.49	92.325
47.467	132.16	92.138
48.221	131.79	91.996
48.952	131.38	91.875
49.679	130.94	91.777
50.419	130.53	91.704
51.169	130.13	91.697
51.927	129.76	91.797
52.676	129.42	92.01
53.405	129.1	92.316
54.12	128.8	92.661
54.82	128.49	93.029
55.514	128.18	93.411
56.143	127.74	93.781
56.605	127.11	94.114
56.866	126.32	94.333
57.013	125.5	94.493
57.064	124.65	94.603
57.049	123.8	94.701
56.98	122.96	94.807
56.889	122.12	94.9
56.767	121.28	94.977
56.624	120.44	95.049
56.495	119.6	95.129
56.381	118.76	95.218
56.292	117.91	95.312
56.225	117.07	95.401
56.155	116.22	95.483
56.069	115.37	95.564
55.975	114.53	95.645
55.881	113.68	95.725
55.787	112.84	95.806
55.717	112	95.923
55.686	111.16	96.1
55.688	110.34	96.325
55.69	109.52	96.549
55.693	108.69	96.771
55.696	107.87	96.993
55.699	107.04	97.216
55.702	106.22	97.439
55.705	105.4	97.662
55.706	104.57	97.886
55.708	103.75	98.112
55.709	102.93	98.337
55.71	102.1	98.563
55.71	101.28	98.79
55.711	100.46	99.016
55.712	99.633	99.242
55.713	98.81	99.468
55.714	97.987	99.694
55.697	97.153	99.877
55.655	96.309	99.999
55.603	95.459	100.06
55.567	94.606	100.06
55.549	93.754	100.01
55.579	92.904	99.934
55.651	92.062	99.811
55.739	91.231	99.636
55.812	90.405	99.435
55.88	89.58	99.224
55.944	88.761	98.992
56.004	87.949	98.738
56.059	87.141	98.467
56.108	86.342	98.17
56.137	85.565	97.819
56.148	84.821	97.401
56.162	84.107	96.935
56.17	83.42	96.429
56.147	82.764	95.885
56.113	82.146	95.298
56.064	81.578	94.665
55.99	81.072	93.984
55.889	80.631	93.262
55.786	80.234	92.515
55.688	79.873	91.751
55.584	79.551	90.969
55.423	79.266	90.184
55.191	79.018	89.403
54.913	78.8	88.629
54.615	78.597	87.858
54.296	78.411	87.092
53.917	78.271	86.343
53.506	78.15	85.609
53.1	78.034	84.87
52.7	77.922	84.128
52.293	77.818	83.389
51.872	77.709	82.658
51.449	77.587	81.93
51.033	77.446	81.202
50.616	77.309	80.473
50.2	77.187	79.742
49.78	77.078	79.01
49.339	76.957	78.293
48.868	76.82	77.599
48.377	76.678	76.919
47.893	76.557	76.23
47.437	76.535	75.513
46.978	76.631	74.803
46.543	76.896	74.122
46.086	77.252	73.498
45.571	77.567	72.899
44.942	77.743	72.354
44.263	77.696	71.846
43.556	77.702	71.374
42.843	77.693	70.913
42.15	77.604	70.431
41.505	77.471	69.893
40.928	77.323	69.287
40.336	77.156	68.7
39.744	76.943	68.129
39.19	76.658	67.55
38.694	76.279	66.973
38.239	75.857	66.391
