89.845	91.966	42.189
90.121	92.35	42.897
90.409	92.734	43.6
90.713	93.132	44.288
91.005	93.526	44.984
91.265	93.9	45.703
91.494	94.25	46.444
91.742	94.542	47.204
92.006	94.771	47.98
92.281	94.943	48.767
92.547	95.068	49.565
92.787	95.162	50.376
93.014	95.319	51.181
93.244	95.515	51.977
93.479	95.701	52.773
93.687	95.874	53.58
93.853	96.04	54.398
94.005	96.193	55.222
94.158	96.33	56.047
94.34	96.477	56.866
94.548	96.64	57.675
94.772	96.84	58.471
95.002	97.132	59.237
95.235	97.494	59.971
95.466	97.916	60.674
95.689	98.421	61.323
95.901	99.015	61.895
96.149	99.632	62.427
96.424	100.28	62.904
96.717	100.97	63.319
97.013	101.64	63.756
97.357	102.21	64.278
97.785	102.72	64.814
98.277	103.15	65.357
98.801	103.48	65.941
99.338	103.68	66.568
99.858	103.89	67.207
100.35	104.14	67.858
100.8	104.41	68.525
101.23	104.68	69.204
101.67	104.95	69.884
102.12	105.2	70.56
102.5	105.38	71.297
102.8	105.48	72.086
103.02	105.56	72.905
103.16	105.65	73.74
103.23	105.77	74.58
103.35	105.89	75.414
103.53	106	76.239
103.76	106.13	77.048
104.02	106.29	77.842
104.3	106.47	78.626
104.57	106.6	79.421
104.83	106.69	80.226
105.08	106.77	81.035
105.33	106.84	81.846
105.59	106.89	82.654
105.87	107	83.449
106.16	107.17	84.23
106.51	107.37	84.981
106.93	107.58	85.692
107.42	107.78	86.356
107.95	107.97	86.994
108.47	108.16	87.635
108.97	108.38	88.289
109.45	108.61	88.95
109.95	108.83	89.605
110.48	108.97	90.254
111.01	109.02	90.918
111.52	108.99	91.596
112.02	108.87	92.277
112.49	108.72	92.971
112.96	108.6	93.665
113.48	108.5	94.336
114.02	108.41	94.983
114.54	108.32	95.648
114.97	108.23	96.375
115.26	108.13	97.17
115.38	108	98.001
115.37	107.82	98.834
115.34	107.62	99.661
115.28	107.41	100.48
115.15	107.19	101.29
115.01	106.97	102.11
114.8	106.74	102.9
114.54	106.5	103.67
114.26	106.26	104.44
113.96	106	105.19
113.59	105.69	105.89
113.15	105.36	106.54
