88.991	92.033	42.29
89.261	92.418	42.999
89.521	92.809	43.709
89.777	93.201	44.42
90.005	93.564	45.156
90.191	93.895	45.918
90.353	94.19	46.7
90.526	94.425	47.499
90.713	94.587	48.314
90.938	94.709	49.125
91.184	94.791	49.935
91.412	94.857	50.753
91.604	94.945	51.577
91.771	95.055	52.404
91.992	95.146	53.221
92.291	95.192	54.016
92.639	95.197	54.793
92.939	95.219	55.589
93.216	95.252	56.392
93.518	95.303	57.186
93.84	95.376	57.97
94.16	95.478	58.752
94.472	95.685	59.516
94.767	96.009	60.245
95.043	96.406	60.946
95.32	96.838	61.625
95.594	97.318	62.273
95.87	97.819	62.903
96.167	98.354	63.496
96.49	98.951	64.01
96.852	99.581	64.455
97.268	100.13	64.954
97.741	100.57	65.508
98.263	100.91	66.085
98.806	101.16	66.691
99.344	101.34	67.323
99.863	101.58	67.953
100.36	101.86	68.583
100.85	102.13	69.224
101.3	102.37	69.905
101.71	102.62	70.605
102.1	102.89	71.316
102.46	103.1	72.053
102.8	103.25	72.819
103.12	103.36	73.599
103.43	103.46	74.386
103.72	103.58	75.178
104.03	103.69	75.96
104.36	103.79	76.739
104.67	103.88	77.525
104.97	103.94	78.322
105.24	103.98	79.125
105.47	104	79.946
105.62	103.99	80.784
105.74	103.95	81.626
105.89	103.86	82.459
106.05	103.72	83.282
106.18	103.57	84.11
106.3	103.44	84.942
106.41	103.3	85.774
106.51	103.16	86.609
106.59	103.03	87.446
106.65	102.92	88.288
106.74	102.89	89.134
106.87	102.91	89.974
106.98	102.91	90.819
107.03	102.88	91.668
107.08	102.83	92.516
107.16	102.77	93.361
107.3	102.69	94.197
107.5	102.59	95.018
107.7	102.49	95.839
107.94	102.37	96.647
108.18	102.25	97.453
108.34	102.09	98.275
108.44	101.92	99.102
108.48	101.74	99.934
108.45	101.57	100.77
108.37	101.39	101.59
108.23	101.22	102.42
108.04	101.1	103.24
107.8	101.05	104.06
107.55	101	104.87
107.36	100.95	105.69
107.3	100.87	106.54
107.32	100.74	107.38
107.39	100.57	108.21
107.41	100.38	109.04
107.4	100.18	109.87
107.34	99.977	110.69
107.28	99.767	111.52
107.19	99.554	112.33
107.09	99.329	113.15
107.03	99.068	113.96
107.02	98.768	114.76
107.04	98.445	115.54
107.05	98.129	116.33
107.06	97.811	117.12
107.1	97.449	117.89
107.17	97.005	118.62
107.27	96.521	119.31
107.42	96.035	119.99
107.61	95.632	120.72
107.83	95.316	121.48
108.09	95.048	122.25
108.39	94.818	123.01
108.7	94.622	123.78
109.01	94.405	124.54
109.32	94.188	125.3
109.61	93.984	126.07
109.89	93.785	126.85
110.1	93.579	127.65
110.26	93.383	128.46
110.39	93.21	129.29
110.5	93.054	130.12
110.62	92.921	130.95
