89.523	92.219	42.65
89.794	92.605	43.359
90.066	92.99	44.068
90.335	93.37	44.78
90.569	93.73	45.515
90.765	94.066	46.273
90.965	94.351	47.049
91.182	94.574	47.841
91.418	94.736	48.642
91.67	94.853	49.447
91.914	94.923	50.259
92.121	95.038	51.076
92.297	95.218	51.89
92.481	95.432	52.692
92.731	95.588	53.491
93.013	95.694	54.286
93.258	95.791	55.095
93.479	95.881	55.912
93.711	95.971	56.726
93.976	96.071	57.528
94.259	96.17	58.325
94.54	96.361	59.105
94.809	96.676	59.848
95.066	97.071	60.557
95.321	97.514	61.238
95.566	98.026	61.873
95.818	98.586	62.463
96.194	98.914	63.153
96.647	98.969	63.87
97.133	99.096	64.556
97.636	99.354	65.191
98.16	99.668	65.783
98.7	99.907	66.395
99.234	100.09	67.03
99.77	100.27	67.665
100.27	100.51	68.31
100.72	100.79	68.973
101.14	101.09	69.656
101.51	101.35	70.373
101.86	101.6	71.108
102.21	101.84	71.84
102.6	102.06	72.567
103.01	102.2	73.301
103.41	102.32	74.039
103.82	102.42	74.782
104.2	102.5	75.537
104.57	102.58	76.3
104.92	102.63	77.072
105.25	102.66	77.857
105.54	102.65	78.655
105.8	102.59	79.462
106.02	102.51	80.281
106.19	102.44	81.112
106.33	102.38	81.95
106.47	102.26	82.781
106.6	102.1	83.607
106.73	101.95	84.434
106.89	101.83	85.263
107.07	101.77	86.091
107.21	101.7	86.929
107.28	101.62	87.773
107.36	101.54	88.618
107.46	101.5	89.462
107.57	101.48	90.306
107.64	101.45	91.153
107.7	101.42	92.001
107.77	101.37	92.848
107.91	101.3	93.685
108.05	101.22	94.521
108.24	101.1	95.341
108.47	100.96	96.149
108.7	100.83	96.96
108.88	100.7	97.779
109.01	100.55	98.608
109.09	100.38	99.438
109.12	100.19	100.27
109.1	99.984	101.09
109.01	99.77	101.91
108.87	99.58	102.73
108.68	99.435	103.55
108.45	99.336	104.36
108.19	99.232	105.16
107.96	99.094	105.97
107.85	98.897	106.79
107.79	98.679	107.61
107.74	98.464	108.44
107.69	98.26	109.26
107.64	98.041	110.08
107.59	97.801	110.9
107.54	97.553	111.71
107.47	97.315	112.53
107.38	97.084	113.34
107.3	96.845	114.15
107.23	96.608	114.97
107.16	96.388	115.79
107.11	96.139	116.6
107.09	95.851	117.4
107.12	95.528	118.19
107.19	95.162	118.95
107.27	94.797	119.72
107.34	94.458	120.5
107.41	94.171	121.3
107.54	93.905	122.1
107.73	93.62	122.87
107.92	93.359	123.66
108.11	93.12	124.46
108.26	92.89	125.26
108.38	92.643	126.07
108.49	92.381	126.87
108.58	92.117	127.67
108.67	91.88	128.49
108.76	91.677	129.31
108.9	91.497	130.13
109.12	91.302	130.93
109.41	91.088	131.7
109.75	90.854	132.44
