90.47	90.997	42.404
90.793	91.351	43.106
91.132	91.725	43.792
91.483	92.133	44.451
91.826	92.555	45.106
92.143	92.962	45.782
92.426	93.35	46.486
92.717	93.689	47.21
93.024	93.989	47.945
93.334	94.255	48.691
93.619	94.455	49.468
93.885	94.582	50.266
94.156	94.699	51.064
94.426	94.816	51.862
94.665	94.946	52.668
94.854	95.088	53.486
95.01	95.233	54.31
95.181	95.366	55.133
95.354	95.496	55.956
95.519	95.636	56.779
95.678	95.783	57.603
95.826	95.936	58.427
95.955	96.187	59.229
96.07	96.526	60.002
96.199	96.923	60.744
96.357	97.385	61.442
96.536	97.938	62.065
96.753	98.552	62.615
97.004	99.236	63.058
97.313	99.879	63.523
97.697	100.41	64.061
98.14	100.84	64.647
98.641	101.18	65.246
99.174	101.44	65.855
99.714	101.66	66.475
100.25	101.84	67.107
100.78	102.04	67.741
101.3	102.23	68.385
101.79	102.46	69.04
102.24	102.72	69.713
102.67	103	70.397
103.08	103.28	71.089
103.44	103.47	71.832
103.77	103.56	72.612
104.07	103.63	73.407
104.35	103.7	74.205
104.62	103.78	75.009
104.91	103.85	75.807
105.2	103.91	76.605
105.48	103.95	77.406
105.76	103.98	78.21
106.04	103.98	79.012
106.29	103.94	79.824
106.49	103.88	80.649
106.66	103.81	81.48
106.87	103.71	82.299
107.1	103.59	83.108
107.35	103.49	83.918
107.6	103.44	84.729
107.88	103.46	85.533
108.17	103.5	86.332
108.46	103.55	87.127
108.76	103.61	87.922
109.05	103.69	88.719
109.32	103.77	89.523
109.56	103.83	90.335
109.81	103.87	91.149
110.07	103.9	91.957
110.4	103.88	92.741
110.75	103.82	93.514
111.07	103.72	94.297
111.34	103.6	95.096
111.56	103.47	95.905
111.76	103.32	96.72
111.92	103.16	97.542
112.01	102.98	98.369
112.06	102.79	99.198
112.09	102.6	100.03
112.09	102.41	100.86
112.02	102.22	101.68
111.89	102.04	102.5
111.69	101.86	103.31
111.45	101.67	104.11
111.21	101.47	104.9
110.94	101.24	105.67
110.62	101	106.42
110.25	100.75	107.15
109.86	100.5	107.86
109.49	100.24	108.58
109.15	99.995	109.32
108.84	99.751	110.08
108.56	99.513	110.85
108.37	99.282	111.64
108.24	99.055	112.45
108.14	98.836	113.27
108.1	98.607	114.09
108.11	98.367	114.91
108.15	98.123	115.72
108.2	97.873	116.53
108.27	97.6	117.34
108.43	97.277	118.11
108.68	96.909	118.83
109.01	96.567	119.54
109.4	96.293	120.24
109.82	96.098	120.96
110.25	95.956	121.68
110.67	95.855	122.41
111.07	95.796	123.16
111.46	95.737	123.91
111.84	95.695	124.67
112.22	95.681	125.44
112.58	95.665	126.2
112.92	95.612	126.98
113.22	95.511	127.77
113.46	95.381	128.58
113.67	95.272	129.4
113.9	95.177	130.21
114.18	95.087	131.01
114.52	94.998	131.78
