116.33	123.53	51.459
116.31	122.9	52.041
116.21	122.32	52.654
116.09	121.78	53.299
115.97	121.3	53.994
115.84	120.88	54.726
115.71	120.52	55.484
115.55	120.23	56.27
115.42	119.99	57.077
115.3	119.8	57.896
115.14	119.64	58.719
114.99	119.48	59.542
114.82	119.36	60.366
114.64	119.3	61.196
114.46	119.31	62.028
114.28	119.39	62.856
114.06	119.56	63.661
113.78	119.83	64.414
113.46	120.24	65.093
113.14	120.74	65.706
112.82	121.32	66.246
112.47	121.95	66.691
112.1	122.64	67.032
111.68	123.35	67.242
111.17	124.03	67.3
110.6	124.67	67.261
110	125.27	67.206
109.33	125.79	67.184
108.6	126.23	67.199
107.88	126.69	67.18
107.18	127.16	67.134
106.49	127.65	67.05
105.81	128.14	66.869
105.16	128.61	66.596
116.02	130.62	44.636
116.52	130.21	45.2
116.97	129.82	45.8
117.32	129.34	46.416
117.56	128.79	47.021
117.73	128.22	47.628
117.85	127.67	48.265
117.94	127.16	48.944
117.96	126.57	49.559
117.94	125.93	50.12
117.9	125.26	50.652
117.93	124.56	51.136
117.9	123.88	51.656
117.78	123.22	52.179
117.53	122.6	52.711
117.24	122.03	53.27
117.05	121.46	53.87
116.94	120.93	54.534
116.88	120.48	55.253
116.71	120.14	56.016
116.51	119.87	56.799
116.32	119.64	57.596
116.13	119.47	58.407
115.91	119.34	59.22
115.68	119.27	60.037
115.46	119.28	60.858
115.25	119.37	61.679
115.05	119.51	62.495
114.86	119.65	63.311
114.64	119.86	64.108
114.39	120.15	64.868
114.13	120.62	65.53
113.87	121.19	66.106
113.6	121.83	66.598
113.26	122.52	66.972
112.88	123.25	67.193
112.43	123.98	67.248
111.93	124.66	67.215
111.41	125.33	67.146
110.88	126	67.046
110.29	126.61	66.971
109.65	127.17	66.975
110.37	124.6	48.825
111	124.38	49.346
111.65	124.13	49.837
112.3	123.84	50.305
112.89	123.51	50.823
113.4	123.15	51.396
113.78	122.73	52.035
114.01	122.26	52.71
114.18	121.83	53.421
114.26	121.43	54.171
114.25	121.04	54.926
114.2	120.67	55.691
114.17	120.36	56.487
114.14	120.14	57.308
114.06	119.95	58.134
113.99	119.75	58.959
113.91	119.57	59.787
113.9	119.41	60.623
113.78	119.33	61.463
113.64	119.33	62.302
113.47	119.4	63.133
113.21	119.6	63.92
112.87	119.92	64.635
112.52	120.32	65.302
112.16	120.81	65.898
111.77	121.38	66.394
111.37	122.02	66.789
110.95	122.69	67.112
110.46	123.36	67.296
109.89	123.99	67.302
109.26	124.57	67.216
108.58	125.07	67.15
107.87	125.54	67.081
107.15	125.98	67.001
106.43	126.42	66.922
105.71	126.87	66.819
105.01	127.33	66.661
104.37	127.83	66.429
103.86	128.4	66.049
116.44	138.18	41.026
115.83	137.94	41.574
115.3	137.56	42.11
114.94	136.95	42.585
114.76	136.21	42.966
114.53	135.44	43.279
114.37	134.64	43.511
114.29	133.85	43.831
114.32	133.13	44.289
114.38	132.47	44.825
114.47	131.8	45.339
114.65	131.13	45.84
114.9	130.49	46.341
115.1	129.85	46.864
115.32	129.23	47.414
115.6	128.64	47.956
115.9	128.04	48.489
116.19	127.46	49.035
116.39	126.83	49.582
116.46	126.18	50.127
116.43	125.54	50.689
116.38	124.89	51.243
116.37	124.23	51.782
116.34	123.59	52.34
116.24	123.01	52.952
116.11	122.46	53.593
115.98	121.96	54.272
115.83	121.53	54.992
115.69	121.1	55.712
115.54	120.76	56.479
115.4	120.48	57.272
115.29	120.26	58.085
115.17	120.09	58.91
115.03	119.95	59.739
114.88	119.85	60.57
114.71	119.81	61.405
114.54	119.85	62.237
114.35	119.96	63.061
114.13	120.16	63.86
113.86	120.46	64.607
113.56	120.9	65.27
113.26	121.45	65.852
112.95	122.06	66.352
112.6	122.74	66.74
112.2	123.45	66.985
111.72	124.15	67.071
111.18	124.81	67.035
110.62	125.44	66.963
109.99	126.01	66.911
109.28	126.49	66.927
108.55	126.93	66.97
115.79	131.23	45.206
116.3	130.83	45.758
116.77	130.42	46.342
117.15	129.95	46.936
117.44	129.41	47.533
117.66	128.86	48.145
117.83	128.33	48.79
117.92	127.76	49.419
117.95	127.14	50.006
117.94	126.49	50.557
117.89	125.84	51.11
117.87	125.17	51.627
117.9	124.44	52.066
117.9	123.69	52.481
117.77	123	52.964
117.6	122.34	53.475
117.44	121.71	54.025
117.28	121.08	54.575
